"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1943","RT @diplo: catch me in outdoor voices wearing glossier balm dot calm omw to moon juice before hitting runyon for a hike",FALSE,0,NA,2019-04-03 17:27:23,FALSE,NA,"1113493209538338818",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","meechadams",66,TRUE,FALSE,NA,NA
"1944","@fashiionarticle . Channeling Jennifer Lopez 1997 fashion vibes on new story and a glossier shopping list. 🧬☀️ To r… https://t.co/Nz2EkVPrCG",FALSE,0,"FashiionArticle",2019-04-03 17:16:40,TRUE,NA,"1113490510507728896","1106324609727643649","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","FashiionArticle",0,FALSE,FALSE,NA,NA
"1945","@andrea_ekv @glossier @CarolineWenokur me with u",FALSE,0,"andrea_ekv",2019-04-03 17:12:33,FALSE,"1112400999845642240","1113489477094248448","765742924625801217","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iwearpetal",0,FALSE,FALSE,NA,NA
"1946","@fashiionarticle . Channeling Jennifer Lopez 1997 fashion vibes on new story and a glossier shopping list. To read,… https://t.co/vF4rahMY3F",FALSE,1,"FashiionArticle",2019-04-03 17:08:43,TRUE,NA,"1113488513570209792","1106324609727643649","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","FashiionArticle",0,FALSE,FALSE,NA,NA
"1947","@pey0tepizza I used to be obsessed with it ! but it’s just too sticky for me but the glossier one is just as thick… https://t.co/GYE0whdq8e",FALSE,0,"pey0tepizza",2019-04-03 17:08:24,TRUE,"1113487335809617920","1113488432100073472","2581882346","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kinda_drew",0,FALSE,FALSE,NA,NA
"1948","@kinda_andrew Giiirrrrrl have you tried clear lipglass. I’ve heard good things about glossier but my boyfriend can see himself in my lips",FALSE,1,"kinda_andrew",2019-04-03 17:04:03,FALSE,"1113473249373880321","1113487335809617920","732956492","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","pey0tepizza",0,FALSE,FALSE,NA,NA
"1949","RT @Stephanie_Swan_: Glossier Boy Brow
@bloggerstribe #bloggerstribe  @femalebloggerRT #fblchat @bblogRT #BBlogRT @UKBlog_RT #blogginggals…",FALSE,0,NA,2019-04-03 17:01:23,FALSE,NA,"1113486664373088256",NA,"<a href=""https://smarterqueue.com"" rel=""nofollow"">SmarterQueue</a>","Stephanie_Swan_",2,TRUE,FALSE,NA,NA
"1950","Honestly glossier need to step up their game bc milk makeup is coming for their crown",FALSE,2,NA,2019-04-03 16:58:16,FALSE,NA,"1113485883674648578",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","selahetbe",0,FALSE,FALSE,NA,NA
"1951","RT @glossier: Morning ☀️
📷: https://t.co/GKN1K5MK9k https://t.co/nZWVjMUSZt",FALSE,0,NA,2019-04-03 16:56:01,FALSE,NA,"1113485316986494976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","paytonreppe",236,TRUE,FALSE,NA,NA
"1952","RT @yeseniadays: I'm a slut for glossier",FALSE,0,NA,2019-04-03 16:55:42,FALSE,NA,"1113485237571526656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","meee_aah",7,TRUE,FALSE,NA,NA
"1953","RT @yeseniadays: I'm a slut for glossier",FALSE,0,NA,2019-04-03 16:54:58,FALSE,NA,"1113485052963434496",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cornamanda",7,TRUE,FALSE,NA,NA
"1954","I'm a slut for glossier",FALSE,7,NA,2019-04-03 16:51:46,FALSE,NA,"1113484247283712000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yeseniadays",7,FALSE,FALSE,NA,NA
"1955","@bcsalmon I have the album, it's good! But it does lean a little toward glossier '80s pop metal. Still fun, but not… https://t.co/hmHunP2ArM",FALSE,1,"bcsalmon",2019-04-03 16:47:30,TRUE,"1113482281996312576","1113483173168537601","36121864","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","1000TimesJeff",0,FALSE,FALSE,NA,NA
"1956","RT @ReeseW: Major shout-out to @glossier and @RenttheRunway (two companies led by women) for being valued at upwards of $1 BILLION making t…",FALSE,0,NA,2019-04-03 16:45:54,FALSE,NA,"1113482770284675082",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dear_John",247,TRUE,FALSE,NA,NA
"1957","petition for @glossier miami to stay open a little longer so I can come after my semester is over",FALSE,1,NA,2019-04-03 16:45:34,FALSE,NA,"1113482684188250116",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kenziehagedorn",0,FALSE,FALSE,NA,NA
"1958","""In 2018, Food52’s revenue was a low $30 million compared to like-minded companies in the media and ecommerce spher… https://t.co/pASLN4AhdE",FALSE,0,NA,2019-04-03 16:45:07,TRUE,NA,"1113482572787585024",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","loosethreadscom",0,FALSE,FALSE,NA,NA
"1959","@glossier I think I bought one of everything 🍭💕🙌🏼",FALSE,0,"glossier",2019-04-03 16:42:54,FALSE,"1110923914518192128","1113482014479536128","2610470250","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HollySpyrou",0,FALSE,FALSE,NA,NA
"1960","also this is the Glossier Play lipgloss in Blow-Up which i'm grudgingly wearing even though i am v DISAPPOINTED wit… https://t.co/HaRPqEB0cb",FALSE,1,"bethanyrutter",2019-04-03 16:41:49,TRUE,"1113479495003062272","1113481743984668674","1675284572","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bethanyrutter",0,FALSE,FALSE,NA,NA
"1961","Hi, it's about time you met Glossier. Use my link for 10% off your first order! https://t.co/t1kVrprvyI",FALSE,0,NA,2019-04-03 16:37:16,FALSE,NA,"1113480596125310977",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","k4ren52",0,FALSE,FALSE,NA,NA
"1962","Kind of weird but I wish I knew someone who had the glossier perfume so I could know what it smells like 😩",FALSE,0,NA,2019-04-03 16:30:01,FALSE,NA,"1113478773180174336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pimpcessmiso",0,FALSE,FALSE,NA,NA
"1963","Shoutout to @glossier for helping me update my shipping to rush and delivering my product literally 24 hours after… https://t.co/Fdut55b6i3",FALSE,3,NA,2019-04-03 16:29:52,TRUE,NA,"1113478734256967680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ulglyjuice",0,FALSE,FALSE,NA,NA
"1964","RT @virgoarthoe: why did i just see a homeless man on the subway applying glossier balm dot com in the shade rose",FALSE,0,NA,2019-04-03 16:21:35,FALSE,NA,"1113476651902545920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chillinwithemma",1,TRUE,FALSE,NA,NA
"1965","Oh haaaaiiii my name’s 🥭 cc: glossier 
.
.
.
.
#glossier #glossiermango #balmdotcom #beautygram #beautyphotography… https://t.co/l4ZxQ0mYo5",FALSE,0,NA,2019-04-03 16:19:57,TRUE,NA,"1113476239384227840",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","nogracekelly",0,FALSE,FALSE,"-1.91157818","52.48739288"
"1966","@glossier in my bag 
💄➡️👜 https://t.co/ts80gKvyHJ",FALSE,1,"glossier",2019-04-03 16:17:54,FALSE,NA,"1113475723908481024","2610470250","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rosyfacebeauty",0,FALSE,FALSE,NA,NA
"1967","Help! How do people take those beautiful goddess, glowy, @glossier pics?? Every time I try to take a selfie in the… https://t.co/ew6rTqsbsD",FALSE,4,NA,2019-04-03 16:17:19,TRUE,NA,"1113475575434350594",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Emilyrosegorey",0,FALSE,FALSE,NA,NA
"1968","amoy chocolate talaga ‘tong cloud paint from glossier aaaaahk",FALSE,1,NA,2019-04-03 16:14:19,FALSE,NA,"1113474819557707776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dnneststn_",0,FALSE,FALSE,NA,NA
"1969","RT @__NoWayJose__: Do I have any followers with connections to Glossier?  There are two positions I am qualified for and would love a point…",FALSE,0,NA,2019-04-03 16:08:26,FALSE,NA,"1113473341120307200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Maryyyb123",1,TRUE,FALSE,NA,NA
"1970","@pey0tepizza No glossier lip gloss !",FALSE,1,"pey0tepizza",2019-04-03 16:08:04,FALSE,"1112486418444623872","1113473249373880321","2581882346","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kinda_drew",0,FALSE,FALSE,NA,NA
"1971","RT @glossier: Morning ☀️
📷: https://t.co/GKN1K5MK9k https://t.co/nZWVjMUSZt",FALSE,0,NA,2019-04-03 16:05:58,FALSE,NA,"1113472721806090242",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ashliemaree_",236,TRUE,FALSE,NA,NA
"1972","@brimo0n @glossier We would love to be able to get our products to you more quickly, but for now we have chosen not… https://t.co/MvFvhyRkii",FALSE,1,"brimo0n",2019-04-03 16:05:43,TRUE,"1112338984317915136","1113472658379821062","322215284","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","kravebeautyinc",0,FALSE,FALSE,NA,NA
"1973","I will only be 100% happy when my $100 @glossier order arrives this Friday. 🍒😋🥭 #thisiswhyimbroke",FALSE,1,NA,2019-04-03 15:56:34,FALSE,NA,"1113470354142449665",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marcelamasso",0,FALSE,FALSE,NA,NA
"1974","@JYPETWICE why yall teasers look like glossier aesthetic pics—",FALSE,0,"JYPETWICE",2019-04-03 15:56:10,FALSE,"1113456153508192256","1113470252573028353","3129056526","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","keurjuns",0,FALSE,FALSE,NA,NA
"1975","RT @astoldbykirstyx: Two From Glossier Play 🌸 | https://t.co/K73N5EadD0 @UKBloggers1 @sotonbloggers https://t.co/3xqMWGZv4U",FALSE,0,NA,2019-04-03 15:52:59,FALSE,NA,"1113469452732043267",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sotonbloggers",2,TRUE,FALSE,NA,NA
"1976","Heads up: intelligentsia is entirely staffed by glossier models who were rejected for being ‘too hot’ this morning",FALSE,9,NA,2019-04-03 15:49:52,FALSE,NA,"1113468669504380928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alutkin",0,FALSE,FALSE,NA,NA
"1977","What will it take for Dallas to have the next female-led unicorn like Glossier and Rent the Runway? https://t.co/ppGY4fjMhh",FALSE,2,NA,2019-04-03 15:45:00,FALSE,NA,"1113467445510012929",NA,"<a href=""http://attendify.com"" rel=""nofollow"">Attendify Event Apps</a>","SoShireen",0,FALSE,FALSE,NA,NA
"1978","I cannot wait to get my hands on the @glossier Play!!!",FALSE,2,NA,2019-04-03 15:41:30,FALSE,NA,"1113466564957880320",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AijhaYvanna",0,FALSE,FALSE,NA,NA
"1979","do y'all actually shop at @glossier or do you just go for photo shoots",FALSE,5,NA,2019-04-03 15:39:57,FALSE,NA,"1113466171838353408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HHCRSET",0,FALSE,FALSE,NA,NA
"1980","How a former Vogue fashion assistant built Glossier from a small blog to a $1.2 billion beauty business… https://t.co/RgghtBmYhl",FALSE,2,NA,2019-04-03 15:30:33,TRUE,NA,"1113463806825517057",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","creative_armory",0,FALSE,FALSE,NA,NA
"1981","RT @girlsrockwallst: From @qz, ""The two newest unicorn companies are women-focused and women-led""
https://t.co/iTCJRMvuTY https://t.co/uKRX…",FALSE,0,NA,2019-04-03 15:30:23,FALSE,NA,"1113463766644031491",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KateHealy_TDA",1,TRUE,FALSE,NA,NA
"1982","Two From Glossier Play 🌸 | https://t.co/K73N5EadD0 @UKBloggers1 @sotonbloggers https://t.co/3xqMWGZv4U",FALSE,4,NA,2019-04-03 15:30:01,FALSE,NA,"1113463672196743168",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","astoldbykirstyx",2,FALSE,FALSE,NA,NA
"1983","@c_diazepine I've been wearing Glossier skin tint lately because I was finding that the tinted moisturizer was sett… https://t.co/ubTudr0Enf",FALSE,0,"c_diazepine",2019-04-03 15:27:02,TRUE,"1113460178651947011","1113462921357615104","14304298","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","muscadinia",0,FALSE,FALSE,NA,NA
"1984","I need some @glossier in my life",FALSE,1,NA,2019-04-03 15:26:13,FALSE,NA,"1113462717392797696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xvycheaa",0,FALSE,FALSE,NA,NA
"1985","glossier makes makeup for people with perfect skin to look the exact same as before they put it on I.... don't get it",FALSE,4,NA,2019-04-03 15:25:31,FALSE,NA,"1113462538740563969",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nancehols",0,FALSE,FALSE,NA,NA
"1986","RT @dunn: When I got to NYC in 2007 I was told we don’t make billion dollar tech companies here. We’ve seen the data that only 9% of VCs ar…",FALSE,0,NA,2019-04-03 15:20:19,FALSE,NA,"1113461233422807040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChaviraComm702",146,TRUE,FALSE,NA,NA
"1987","RT @katelaurielee: Newly crowned unicorn startups @RenttheRunway @glossier––and hot-on-their-heels @Zola @away @OutdoorVoices––all have som…",FALSE,0,NA,2019-04-03 15:19:47,FALSE,NA,"1113461099611824128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LeahVanLoon",3,TRUE,FALSE,NA,NA
"1988","glossier pink script is a mood (and she's too cute, I cannot) https://t.co/XcudUSoTOS",FALSE,17,NA,2019-04-03 15:19:26,FALSE,NA,"1113461009249968128",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","julesbeauchamp_",0,FALSE,FALSE,NA,NA
"1989","Using the CNC Machine in the engineering department to carve the Glossier logo into my juul",FALSE,5,NA,2019-04-03 15:08:37,FALSE,NA,"1113458287255617536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","veryokayphotos",0,FALSE,FALSE,NA,NA
"1990","RT @andrea_ekv: A thing that happened at my friend’s house last night: 

Me: *squints at friend, gets closer to her face*
Friend: ...
Me: a…",FALSE,0,NA,2019-04-03 15:05:43,FALSE,NA,"1113457559489404930",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bella_lco",6,TRUE,FALSE,NA,NA
"1991","RT @glossier: Morning ☀️
📷: https://t.co/GKN1K5MK9k https://t.co/nZWVjMUSZt",FALSE,0,NA,2019-04-03 15:03:55,FALSE,NA,"1113457103279206407",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DayoDaps",236,TRUE,FALSE,NA,NA
"1992","Passion_Digital glossier innocent netflix Personality is the big one. Marketers need to ask themselves: what sets o… https://t.co/4sl8gEXUK4",FALSE,0,NA,2019-04-03 14:57:53,TRUE,NA,"1113455585247354880",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","MubashsherSalim",0,FALSE,FALSE,NA,NA
"1993","Just spend $120 on @glossier products and i have zero regrets",FALSE,8,NA,2019-04-03 14:54:55,FALSE,NA,"1113454839810465797",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rosieslente",0,FALSE,FALSE,NA,NA
"1994","The @glossier mascara is the only mascara I’ve genuinely liked. 🥺",FALSE,2,NA,2019-04-03 14:52:52,FALSE,NA,"1113454323449470976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","4liahb",0,FALSE,FALSE,NA,NA
"1995","RT @glossier: Morning ☀️
📷: https://t.co/GKN1K5MK9k https://t.co/nZWVjMUSZt",FALSE,0,NA,2019-04-03 14:47:42,FALSE,NA,"1113453023412383744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Alyssa28862555",236,TRUE,FALSE,NA,NA
"1996","RT @glossier: Morning ☀️
📷: https://t.co/GKN1K5MK9k https://t.co/nZWVjMUSZt",FALSE,0,NA,2019-04-03 14:46:11,FALSE,NA,"1113452642850807808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aaalexoh",236,TRUE,FALSE,NA,NA
"1997","If y’all wanna get me anything for my birthday.. @glossier",FALSE,0,NA,2019-04-03 14:45:58,FALSE,NA,"1113452586781368322",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tpalmer_xo",0,FALSE,FALSE,NA,NA
"1998","RT @katelaurielee: Newly crowned unicorn startups @RenttheRunway @glossier––and hot-on-their-heels @Zola @away @OutdoorVoices––all have som…",FALSE,0,NA,2019-04-03 14:44:21,FALSE,NA,"1113452179552133123",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","maura_brannigan",3,TRUE,FALSE,NA,NA
"1999","Lash slick and cloud paint, atm machines, buy myself all of my favorite things ☁️✨ @glossier https://t.co/Bt3Kltp0G2",FALSE,5,NA,2019-04-03 14:41:50,FALSE,NA,"1113451549089464320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","briannewest",0,FALSE,FALSE,NA,NA
"2000","@Passion_Digital @glossier @innocent @netflix Personality is the big one. Marketers need to ask themselves: what se… https://t.co/CM6NpJo410",FALSE,2,"Passion_Digital",2019-04-03 14:41:33,TRUE,"1113449094326947842","1113451475177484289","477557696","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AdobeExpCloud",0,FALSE,FALSE,NA,NA
"2001","@sailoroboe @glossier I’d say beam and storm for sure",FALSE,1,"sailoroboe",2019-04-03 14:37:15,FALSE,"1113102809166098432","1113450392724094976","1108049806948065280","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","briannewest",0,FALSE,FALSE,NA,NA
"2002","@Passion_Digital @glossier @innocent @netflix Love this! And keeping business human. It's not a trend, it's a necessity. #ExpFestival",FALSE,1,"Passion_Digital",2019-04-03 14:35:28,FALSE,"1113449094326947842","1113449947276488704","477557696","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KDHungerford",0,FALSE,FALSE,NA,NA
"2003","RT @Passion_Digital: ✨ Establishing solid brand purpose and personality that people can count on.

Creating customer connections through co…",FALSE,0,NA,2019-04-03 14:34:19,FALSE,NA,"1113449654262190080",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KDHungerford",1,TRUE,FALSE,NA,NA
"2004","@glossier rly snapped w the mango balm dot com...obsessed",FALSE,1,"glossier",2019-04-03 14:34:17,FALSE,NA,"1113449646049910785","2610470250","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thelittlestoliv",0,FALSE,FALSE,NA,NA
"2005","✨ Establishing solid brand purpose and personality that people can count on.

Creating customer connections through… https://t.co/UKtxNhKwtN",FALSE,3,NA,2019-04-03 14:32:05,TRUE,NA,"1113449094326947842",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Passion_Digital",1,FALSE,FALSE,NA,NA
"2006","last night in my social media class we talked about branding and it devolved into me complaining about how dope the… https://t.co/Fy24kWDx9Q",FALSE,5,NA,2019-04-03 14:28:49,TRUE,NA,"1113448273141010432",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dan_camp",0,FALSE,FALSE,NA,NA
"2007","RT @andrea_ekv: A thing that happened at my friend’s house last night: 

Me: *squints at friend, gets closer to her face*
Friend: ...
Me: a…",FALSE,0,NA,2019-04-03 14:28:22,FALSE,NA,"1113448156484784128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","makannwils",6,TRUE,FALSE,NA,NA
"2008","RT @andrea_ekv: A thing that happened at my friend’s house last night: 

Me: *squints at friend, gets closer to her face*
Friend: ...
Me: a…",FALSE,0,NA,2019-04-03 14:27:36,FALSE,NA,"1113447967531372550",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","arabiannittes",6,TRUE,FALSE,NA,NA
"2009","RT @glossier: Morning ☀️
📷: https://t.co/GKN1K5MK9k https://t.co/nZWVjMUSZt",FALSE,0,NA,2019-04-03 14:25:31,FALSE,NA,"1113447439166464002",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_priskillah_",236,TRUE,FALSE,NA,NA
"2010","@glossier my boyfriend had a dream last night that another guy bought me glossier and was genuinely upset 😂 boy knows what’s important",FALSE,1,"glossier",2019-04-03 14:24:06,FALSE,NA,"1113447084559040512","2610470250","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CaedmonHeron",0,FALSE,FALSE,NA,NA
"2011","RT @glossier: Morning ☀️
📷: https://t.co/GKN1K5MK9k https://t.co/nZWVjMUSZt",FALSE,0,NA,2019-04-03 14:24:00,FALSE,NA,"1113447060508938240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","helloteenvini",236,TRUE,FALSE,NA,NA
"2012","Newly crowned unicorn startups @RenttheRunway @glossier––and hot-on-their-heels @Zola @away @OutdoorVoices––all hav… https://t.co/5D2zbUgCtn",FALSE,10,NA,2019-04-03 14:23:59,TRUE,NA,"1113447053659602944",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","katelaurielee",3,FALSE,FALSE,NA,NA
"2013","RT @andrea_ekv: A thing that happened at my friend’s house last night: 

Me: *squints at friend, gets closer to her face*
Friend: ...
Me: a…",FALSE,0,NA,2019-04-03 14:19:35,FALSE,NA,"1113445947583991810",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoNoNewYork",6,TRUE,FALSE,NA,NA
"2014","RT @glossier: Friday 💎 https://t.co/cyWsNZKZam",FALSE,0,NA,2019-04-03 14:16:40,FALSE,NA,"1113445213404631040",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","guccigoodvibes",62,TRUE,FALSE,NA,NA
"2015","if someone gets me a keychain from the miami glossier store i’ll give u nothing bc im broke but pls",FALSE,5,NA,2019-04-03 14:16:31,FALSE,NA,"1113445177497137152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gIowinghs",0,FALSE,FALSE,NA,NA
"2016","RT @glossier: Morning ☀️
📷: https://t.co/GKN1K5MK9k https://t.co/nZWVjMUSZt",FALSE,0,NA,2019-04-03 14:12:57,FALSE,NA,"1113444278720536576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sundaylemon_",236,TRUE,FALSE,NA,NA
"2017","Glossier is cetaphil with better branding 🤬",FALSE,11,NA,2019-04-03 14:12:52,FALSE,NA,"1113444256885215237",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","homopathicc",0,FALSE,FALSE,NA,NA
"2018","everyone at the startup is very sexy and cool. yesterday the girls in my desk pod spent the afternoon being bilingu… https://t.co/MqUdyJbS3n",FALSE,8,NA,2019-04-03 14:09:24,TRUE,NA,"1113443386235805699",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","othergirlemma",0,FALSE,FALSE,NA,NA
"2019","also his coat is way softer and glossier now that he's being fed well and groomed consistently 😭💖 SO what I'm sayin… https://t.co/KIDxcdloFG",FALSE,29,"1paprile",2019-04-03 14:04:23,TRUE,"1113440856286142469","1113442121640443904","3294832051","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","1paprile",0,FALSE,FALSE,NA,NA
"2020","gotta check it out https://t.co/5NhBqP83GT",FALSE,1,NA,2019-04-03 14:03:37,FALSE,NA,"1113441930363453440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lowkeyarsal",0,FALSE,FALSE,NA,NA
"2021","https://t.co/s9HZW4NZPj #Brands #Marketing ""With the rise of brands that were born and bred online like Glossier, C… https://t.co/msDR6wE2Wj",FALSE,0,NA,2019-04-03 13:59:02,TRUE,NA,"1113440775403126785",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","InfluencerExam",0,FALSE,FALSE,NA,NA
"2022","Keep it up, @elvie! What an incredible achievement. 2019 is proving to be a great year for female focused/founded b… https://t.co/jIUlcSZb7V",FALSE,4,NA,2019-04-03 13:57:24,TRUE,NA,"1113440363371466752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ninamohanty",0,FALSE,FALSE,NA,NA
"2023","Feeling like a sick dog, but @glossier keeps me looking like a total babe ✨ https://t.co/8m7nk8CLr1",FALSE,3,NA,2019-04-03 13:47:41,FALSE,NA,"1113437918734036993",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GiannaCipriano",0,FALSE,FALSE,NA,NA
"2024","Whenever I consider to buy glossier products I remember the wise words of @SsssamanthaaMUA “glossier is a brand dev… https://t.co/qXWLLdsCdI",FALSE,4,NA,2019-04-03 13:44:53,TRUE,NA,"1113437217513517056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ripsefir",0,FALSE,FALSE,NA,NA
"2025","RT @glossier: Morning ☀️
📷: https://t.co/GKN1K5MK9k https://t.co/nZWVjMUSZt",FALSE,0,NA,2019-04-03 13:43:35,FALSE,NA,"1113436888621244417",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shilaaa17",236,TRUE,FALSE,NA,NA
"2026","Honestly I’m being so responsible waiting til my next paycheck to place my next @glossier order even though I have… https://t.co/LadBoJ0rbf",FALSE,0,NA,2019-04-03 13:31:06,TRUE,NA,"1113433748215877632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","catherinehughs",0,FALSE,FALSE,NA,NA
"2027","i now live on queen st w and i just got a whiff of none other than glossier birthday cake balm dot com",FALSE,3,NA,2019-04-03 13:27:22,FALSE,NA,"1113432807693594625",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DoraBoras",0,FALSE,FALSE,NA,NA
